"gene_1","gene_2","species","coex","hpf"
"foxB","sm37","He",0,24
"foxB","sm37","He",0,6
"foxB","sm37","He",0,9
"foxB","sm37","He",0,12
"foxB","sm37","He",0,16
"sm37","tel","He",79,20
"sm37","tel","He",0,24
"sm37","tel","He",0.0247463499133877,6
"sm37","tel","He",0,9
"sm37","tel","He",0,12
"sm37","tel","He",0,16
"sm37","tel","He",0.0290191526407428,20
"ese","sm37","He",80,24
"ese","sm37","He",0,6
"ese","sm37","He",0,9
"ese","sm37","He",0,12
"ese","sm37","He",0,16
"ese","sm37","He",0,20
"ese","sm37","He",0,24
"delta","sm37","He",81,6
"delta","sm37","He",0,9
"delta","sm37","He",0,12
"delta","sm37","He",0,16
"delta","sm37","He",0,20
"delta","sm37","He",0,24
"delta","sm37","He",0.0870574579222286,6
"foxN2","sm37","He",82,9
"foxN2","sm37","He",0,12
"foxN2","sm37","He",0,16
"foxN2","sm37","He",0,20
"foxN2","sm37","He",0,24
"foxN2","sm37","He",0,6
"foxN2","sm37","He",0.0870574579222286,9
"ism","sm37","He",83,12
"ism","sm37","He",0,16
"ism","sm37","He",0,20
"ism","sm37","He",0,24
"ism","sm37","He",0,6
"ism","sm37","He",0,9
"ism","sm37","He",0,12
"six1/2","sm37","He",84,16
"six1/2","sm37","He",0,20
"six1/2","sm37","He",0,24
"six1/2","sm37","He",0,6
"six1/2","sm37","He",0,9
"six1/2","sm37","He",0,12
"six1/2","sm37","He",0.0290191526407428,16
"prox","sm37","He",85,20
"prox","sm37","He",0,24
"prox","sm37","He",0,6
"prox","sm37","He",0,9
"prox","sm37","He",0,12
"prox","sm37","He",0,16
"prox","sm37","He",0.0290191526407428,20
"sm37","wnt1","He",86,24
"sm37","wnt1","He",0,6
"sm37","wnt1","He",0,9
"sm37","wnt1","He",0,12
"sm37","wnt1","He",0,16
"sm37","wnt1","He",0,20
"sm37","wnt1","He",0.0290191526407428,24
"sm37","tbr","He",87,6
"sm37","tbr","He",0,9
"sm37","tbr","He",0,12
"sm37","tbr","He",0,16
"sm37","tbr","He",0,20
"sm37","tbr","He",0,24
"sm37","tbr","He",0,6
"mmp16","sm37","He",88,9
"mmp16","sm37","He",0,12
"mmp16","sm37","He",0,16
"mmp16","sm37","He",0,20
"mmp16","sm37","He",0,24
"mmp16","sm37","He",0,6
"mmp16","sm37","He",0,9
"sm37","wnt8","He",89,12
"sm37","wnt8","He",0,16
"sm37","wnt8","He",0,20
"sm37","wnt8","He",0,24
"sm37","wnt8","He",0,6
"sm37","wnt8","He",0,9
"sm37","wnt8","He",0,12
"sm30a","sm37","He",90,16
"sm30a","sm37","He",0,20
"sm30a","sm37","He",0,24
"sm30a","sm37","He",0,6
"sm30a","sm37","He",0,9
"sm30a","sm37","He",0,12
"sm30a","sm37","He",0,16
"foxB","sm50","He",91,20
"foxB","sm50","He",0,24
"foxB","sm50","He",0,6
"foxB","sm50","He",0,9
"foxB","sm50","He",0,12
"foxB","sm50","He",0,16
"foxB","sm50","He",0,20
"sm50","tel","He",92,24
"sm50","tel","He",0,6
"sm50","tel","He",0.0742390497401633,9
"sm50","tel","He",0.0849978750531236,12
"sm50","tel","He",0,16
"sm50","tel","He",0.032488628979857,20
"sm50","tel","He",0.0290191526407428,24
"ese","sm50","He",93,6
"ese","sm50","He",0,9
"ese","sm50","He",0.0494926998267755,12
"ese","sm50","He",0.106247343816404,16
"ese","sm50","He",0,20
"ese","sm50","He",0,24
"ese","sm50","He",0.0290191526407428,6
"delta","sm50","He",94,9
"delta","sm50","He",0,12
"delta","sm50","He",0,16
"delta","sm50","He",0.0212494687632809,20
"delta","sm50","He",0,24
"delta","sm50","He",0,6
"delta","sm50","He",0.0290191526407428,9
"foxN2","sm50","He",95,12
"foxN2","sm50","He",0,16
"foxN2","sm50","He",0.0247463499133877,20
"foxN2","sm50","He",0.106247343816404,24
"foxN2","sm50","He",0,6
"foxN2","sm50","He",0.032488628979857,9
"foxN2","sm50","He",0.0580383052814857,12
"ism","sm50","He",96,16
"ism","sm50","He",0,20
"ism","sm50","He",0.0247463499133877,24
"ism","sm50","He",0,6
"ism","sm50","He",0,9
"ism","sm50","He",0.032488628979857,12
"ism","sm50","He",0,16
"six1/2","sm50","He",97,20
"six1/2","sm50","He",0,24
"six1/2","sm50","He",0,6
"six1/2","sm50","He",0.0637484062898427,9
"six1/2","sm50","He",0,12
"six1/2","sm50","He",0,16
"six1/2","sm50","He",0,20
"prox","sm50","He",98,24
"prox","sm50","He",0,6
"prox","sm50","He",0,9
"prox","sm50","He",0.0212494687632809,12
"prox","sm50","He",0,16
"prox","sm50","He",0,20
"prox","sm50","He",0,24
"sm50","wnt1","He",99,6
"sm50","wnt1","He",0,9
"sm50","wnt1","He",0.0247463499133877,12
"sm50","wnt1","He",0,16
"sm50","wnt1","He",0,20
"sm50","wnt1","He",0.032488628979857,24
"sm50","wnt1","He",0,6
"sm50","tbr","He",100,9
"sm50","tbr","He",0,12
"sm50","tbr","He",0,16
"sm50","tbr","He",0.0212494687632809,20
"sm50","tbr","He",0,24
"sm50","tbr","He",0,6
"sm50","tbr","He",0,9
"mmp16","sm50","He",101,12
"mmp16","sm50","He",0,16
"mmp16","sm50","He",0,20
"mmp16","sm50","He",0,24
"mmp16","sm50","He",0,6
"mmp16","sm50","He",0,9
"mmp16","sm50","He",0.0290191526407428,12
"sm50","wnt8","He",102,16
"sm50","wnt8","He",0,20
"sm50","wnt8","He",0.0247463499133877,24
"sm50","wnt8","He",0.0212494687632809,6
"sm50","wnt8","He",0,9
"sm50","wnt8","He",0,12
"sm50","wnt8","He",0.0290191526407428,16
"sm30a","sm50","He",103,20
"sm30a","sm50","He",0,24
"sm30a","sm50","He",0,6
"sm30a","sm50","He",0,9
"sm30a","sm50","He",0,12
"sm30a","sm50","He",0,16
"sm30a","sm50","He",0,20
"sm37","sm50","He",104,24
"sm37","sm50","He",0,6
"sm37","sm50","He",0,9
"sm37","sm50","He",0,12
"sm37","sm50","He",0,16
"sm37","sm50","He",0,20
"sm37","sm50","He",0.0290191526407428,24
"foxB","msp130L","He",105,6
"foxB","msp130L","He",0,9
"foxB","msp130L","He",0,12
"foxB","msp130L","He",0,16
"foxB","msp130L","He",0,20
"foxB","msp130L","He",0,24
"foxB","msp130L","He",0,6
"msp130L","tel","He",106,9
"msp130L","tel","He",0.145208131655373,12
"msp130L","tel","He",0.66815144766147,16
"msp130L","tel","He",0.0212494687632809,20
"msp130L","tel","He",0,24
"msp130L","tel","He",0,6
"msp130L","tel","He",0.0870574579222286,9
"ese","msp130L","He",107,12
"ese","msp130L","He",0,16
"ese","msp130L","He",0.173224449393714,20
"ese","msp130L","He",0,24
"ese","msp130L","He",0,6
"ese","msp130L","He",0.0974658869395711,9
"ese","msp130L","He",0.0290191526407428,12
"delta","msp130L","He",108,16
"delta","msp130L","He",0,20
"delta","msp130L","He",0.0742390497401633,24
"delta","msp130L","He",0,6
"delta","msp130L","He",0,9
"delta","msp130L","He",0,12
"delta","msp130L","He",0.0290191526407428,16
"foxN2","msp130L","He",109,20
"foxN2","msp130L","He",0,24
"foxN2","msp130L","He",0.123731749566939,6
"foxN2","msp130L","He",0,9
"foxN2","msp130L","He",0,12
"foxN2","msp130L","He",0.0649772579597141,16
"foxN2","msp130L","He",0.0870574579222286,20
"ism","msp130L","He",110,24
"ism","msp130L","He",0,6
"ism","msp130L","He",0,9
"ism","msp130L","He",0.0424989375265618,12
"ism","msp130L","He",0,16
"ism","msp130L","He",0,20
"ism","msp130L","He",0,24
"msp130L","six1/2","He",111,6
"msp130L","six1/2","He",0,9
"msp130L","six1/2","He",0.0247463499133877,12
"msp130L","six1/2","He",0,16
"msp130L","six1/2","He",0,20
"msp130L","six1/2","He",0.032488628979857,24
"msp130L","six1/2","He",0,6
"msp130L","prox","He",112,9
"msp130L","prox","He",0.0968054211035818,12
"msp130L","prox","He",0,16
"msp130L","prox","He",0,20
"msp130L","prox","He",0,24
"msp130L","prox","He",0,6
"msp130L","prox","He",0,9
"msp130L","wnt1","He",113,12
"msp130L","wnt1","He",0.0484027105517909,16
"msp130L","wnt1","He",0.197970799307102,20
"msp130L","wnt1","He",0.0212494687632809,24
"msp130L","wnt1","He",0,6
"msp130L","wnt1","He",0,9
"msp130L","wnt1","He",0,12
"msp130L","tbr","He",114,16
"msp130L","tbr","He",0.387221684414327,20
"msp130L","tbr","He",0.148478099480327,24
"msp130L","tbr","He",0,6
"msp130L","tbr","He",0,9
"msp130L","tbr","He",0,12
"msp130L","tbr","He",0,16
"mmp16","msp130L","He",115,20
"mmp16","msp130L","He",0,24
"mmp16","msp130L","He",0,6
"mmp16","msp130L","He",0,9
"mmp16","msp130L","He",0,12
"mmp16","msp130L","He",0,16
"mmp16","msp130L","He",0.0290191526407428,20
"msp130L","wnt8","He",116,24
"msp130L","wnt8","He",0.145208131655373,6
"msp130L","wnt8","He",0.0989853996535511,9
"msp130L","wnt8","He",0.0212494687632809,12
"msp130L","wnt8","He",0,16
"msp130L","wnt8","He",0,20
"msp130L","wnt8","He",0,24
"msp130L","sm30a","He",117,6
"msp130L","sm30a","He",0,9
"msp130L","sm30a","He",0,12
"msp130L","sm30a","He",0,16
"msp130L","sm30a","He",0,20
"msp130L","sm30a","He",0,24
"msp130L","sm30a","He",0,6
"msp130L","sm37","He",118,9
"msp130L","sm37","He",0,12
"msp130L","sm37","He",0,16
"msp130L","sm37","He",0,20
"msp130L","sm37","He",0,24
"msp130L","sm37","He",0,6
"msp130L","sm37","He",0.0290191526407428,9
"msp130L","sm50","He",119,12
"msp130L","sm50","He",0,16
"msp130L","sm50","He",0,20
"msp130L","sm50","He",0,24
"msp130L","sm50","He",0,6
"msp130L","sm50","He",0,9
"msp130L","sm50","He",0.0580383052814857,12
"c-lectin","foxB","He",120,16
"c-lectin","foxB","He",0,20
"c-lectin","foxB","He",0,24
"c-lectin","foxB","He",0,6
"c-lectin","foxB","He",0,9
"c-lectin","foxB","He",0,12
"c-lectin","foxB","He",0,16
"c-lectin","tel","He",121,20
"c-lectin","tel","He",0,24
"c-lectin","tel","He",0.123731749566939,6
"c-lectin","tel","He",0.148746281342966,9
"c-lectin","tel","He",0,12
"c-lectin","tel","He",0.0649772579597141,16
"c-lectin","tel","He",0.0290191526407428,20
"c-lectin","ese","He",122,24
"c-lectin","ese","He",0,6
"c-lectin","ese","He",0.123731749566939,9
"c-lectin","ese","He",0.0637484062898427,12
"c-lectin","ese","He",0,16
"c-lectin","ese","He",0.032488628979857,20
"c-lectin","ese","He",0.0870574579222286,24
"c-lectin","delta","He",123,6
"c-lectin","delta","He",0,9
"c-lectin","delta","He",0.0247463499133877,12
"c-lectin","delta","He",0.0637484062898427,16
"c-lectin","delta","He",0,20
"c-lectin","delta","He",0,24
"c-lectin","delta","He",0.0290191526407428,6
"c-lectin","foxN2","He",124,9
"c-lectin","foxN2","He",0.0484027105517909,12
"c-lectin","foxN2","He",0.0742390497401633,16
"c-lectin","foxN2","He",0.23374415639609,20
"c-lectin","foxN2","He",0,24
"c-lectin","foxN2","He",0.0974658869395711,6
"c-lectin","foxN2","He",0.116076610562971,9
"c-lectin","ism","He",125,12
"c-lectin","ism","He",0,16
"c-lectin","ism","He",0.0247463499133877,20
"c-lectin","ism","He",0.0212494687632809,24
"c-lectin","ism","He",0,6
"c-lectin","ism","He",0,9
"c-lectin","ism","He",0,12
"c-lectin","six1/2","He",126,16
"c-lectin","six1/2","He",0,20
"c-lectin","six1/2","He",0.0247463499133877,24
"c-lectin","six1/2","He",0.0849978750531236,6
"c-lectin","six1/2","He",0,9
"c-lectin","six1/2","He",0,12
"c-lectin","six1/2","He",0.0290191526407428,16
"c-lectin","prox","He",127,20
"c-lectin","prox","He",0,24
"c-lectin","prox","He",0,6
"c-lectin","prox","He",0.0424989375265618,9
"c-lectin","prox","He",0,12
"c-lectin","prox","He",0,16
"c-lectin","prox","He",0,20
"c-lectin","wnt1","He",128,24
"c-lectin","wnt1","He",0,6
"c-lectin","wnt1","He",0.0989853996535511,9
"c-lectin","wnt1","He",0.0212494687632809,12
"c-lectin","wnt1","He",0,16
"c-lectin","wnt1","He",0,20
"c-lectin","wnt1","He",0,24
"c-lectin","tbr","He",129,6
"c-lectin","tbr","He",0.0968054211035818,9
"c-lectin","tbr","He",0.0247463499133877,12
"c-lectin","tbr","He",0.0212494687632809,16
"c-lectin","tbr","He",0,20
"c-lectin","tbr","He",0.032488628979857,24
"c-lectin","tbr","He",0,6
"c-lectin","mmp16","He",130,9
"c-lectin","mmp16","He",0,12
"c-lectin","mmp16","He",0,16
"c-lectin","mmp16","He",0,20
"c-lectin","mmp16","He",0,24
"c-lectin","mmp16","He",0,6
"c-lectin","mmp16","He",0.0580383052814857,9
"c-lectin","wnt8","He",131,12
"c-lectin","wnt8","He",0,16
"c-lectin","wnt8","He",0.0494926998267755,20
"c-lectin","wnt8","He",0,24
"c-lectin","wnt8","He",0,6
"c-lectin","wnt8","He",0,9
"c-lectin","wnt8","He",0,12
"c-lectin","sm30a","He",132,16
"c-lectin","sm30a","He",0,20
"c-lectin","sm30a","He",0,24
"c-lectin","sm30a","He",0,6
"c-lectin","sm30a","He",0,9
"c-lectin","sm30a","He",0,12
"c-lectin","sm30a","He",0,16
"c-lectin","sm37","He",133,20
"c-lectin","sm37","He",0,24
"c-lectin","sm37","He",0,6
"c-lectin","sm37","He",0,9
"c-lectin","sm37","He",0,12
"c-lectin","sm37","He",0,16
"c-lectin","sm37","He",0,20
"c-lectin","sm50","He",134,24
"c-lectin","sm50","He",0,6
"c-lectin","sm50","He",0.0247463499133877,9
"c-lectin","sm50","He",0.0212494687632809,12
"c-lectin","sm50","He",0,16
"c-lectin","sm50","He",0,20
"c-lectin","sm50","He",0.0290191526407428,24
"c-lectin","msp130L","He",135,6
"c-lectin","msp130L","He",0,9
"c-lectin","msp130L","He",0.0247463499133877,12
"c-lectin","msp130L","He",0,16
"c-lectin","msp130L","He",0,20
"c-lectin","msp130L","He",0.032488628979857,24
"c-lectin","msp130L","He",0.0870574579222286,6
"foxB","hesC","He",136,9
"foxB","hesC","He",0,12
"foxB","hesC","He",0,16
"foxB","hesC","He",0,20
"foxB","hesC","He",0,24
"foxB","hesC","He",0,6
"foxB","hesC","He",0,9
"hesC","tel","He",137,12
"hesC","tel","He",0,16
"hesC","tel","He",0,20
"hesC","tel","He",0,24
"hesC","tel","He",0,6
"hesC","tel","He",0,9
"hesC","tel","He",0,12
"ese","hesC","He",138,16
"ese","hesC","He",0,20
"ese","hesC","He",0,24
"ese","hesC","He",0,6
"ese","hesC","He",0,9
"ese","hesC","He",0,12
"ese","hesC","He",0,16
"delta","hesC","He",139,20
"delta","hesC","He",0,24
"delta","hesC","He",0,6
"delta","hesC","He",0,9
"delta","hesC","He",0,12
"delta","hesC","He",0,16
"delta","hesC","He",0,20
"foxN2","hesC","He",140,24
"foxN2","hesC","He",0,6
"foxN2","hesC","He",0,9
"foxN2","hesC","He",0,12
"foxN2","hesC","He",0,16
"foxN2","hesC","He",0,20
"foxN2","hesC","He",0,24
"hesC","ism","He",141,6
"hesC","ism","He",0,9
"hesC","ism","He",0,12
"hesC","ism","He",0,16
"hesC","ism","He",0,20
"hesC","ism","He",0,24
"hesC","ism","He",0,6
"hesC","six1/2","He",142,9
"hesC","six1/2","He",0,12
"hesC","six1/2","He",0,16
"hesC","six1/2","He",0,20
"hesC","six1/2","He",0,24
"hesC","six1/2","He",0,6
"hesC","six1/2","He",0,9
"hesC","prox","He",143,12
"hesC","prox","He",0,16
"hesC","prox","He",0,20
"hesC","prox","He",0,24
"hesC","prox","He",0,6
"hesC","prox","He",0,9
"hesC","prox","He",0,12
"hesC","wnt1","He",144,16
"hesC","wnt1","He",0,20
"hesC","wnt1","He",0,24
"hesC","wnt1","He",0,6
"hesC","wnt1","He",0,9
"hesC","wnt1","He",0,12
"hesC","wnt1","He",0,16
"hesC","tbr","He",145,20
"hesC","tbr","He",0,24
"hesC","tbr","He",0,6
"hesC","tbr","He",0,9
"hesC","tbr","He",0,12
"hesC","tbr","He",0,16
"hesC","tbr","He",0,20
"hesC","mmp16","He",146,24
"hesC","mmp16","He",0,6
"hesC","mmp16","He",0,9
"hesC","mmp16","He",0,12
"hesC","mmp16","He",0,16
"hesC","mmp16","He",0,20
"hesC","mmp16","He",0,24
"hesC","wnt8","He",147,6
"hesC","wnt8","He",0,9
"hesC","wnt8","He",0,12
"hesC","wnt8","He",0,16
"hesC","wnt8","He",0,20
"hesC","wnt8","He",0,24
"hesC","wnt8","He",0,6
"hesC","sm30a","He",148,9
"hesC","sm30a","He",0,12
"hesC","sm30a","He",0,16
"hesC","sm30a","He",0,20
"hesC","sm30a","He",0,24
"hesC","sm30a","He",0,6
"hesC","sm30a","He",0,9
"hesC","sm37","He",149,12
"hesC","sm37","He",0,16
"hesC","sm37","He",0,20
"hesC","sm37","He",0,24
"hesC","sm37","He",0,6
"hesC","sm37","He",0,9
"hesC","sm37","He",0,12
"hesC","sm50","He",150,16
"hesC","sm50","He",0,20
"hesC","sm50","He",0,24
"hesC","sm50","He",0,6
"hesC","sm50","He",0,9
"hesC","sm50","He",0,12
"hesC","sm50","He",0,16
"hesC","msp130L","He",151,20
"hesC","msp130L","He",0,24
"hesC","msp130L","He",0,6
"hesC","msp130L","He",0,9
"hesC","msp130L","He",0,12
"hesC","msp130L","He",0,16
"hesC","msp130L","He",0,20
"c-lectin","hesC","He",152,24
"c-lectin","hesC","He",0,6
"c-lectin","hesC","He",0,9
"c-lectin","hesC","He",0,12
"c-lectin","hesC","He",0,16
"c-lectin","hesC","He",0,20
"c-lectin","hesC","He",0,24
"ficolin-1","foxB","He",153,6
"ficolin-1","foxB","He",0,9
"ficolin-1","foxB","He",0,12
"ficolin-1","foxB","He",0,16
"ficolin-1","foxB","He",0,20
"ficolin-1","foxB","He",0,24
"ficolin-1","foxB","He",0,6
"ficolin-1","tel","He",154,9
"ficolin-1","tel","He",0,12
"ficolin-1","tel","He",0,16
"ficolin-1","tel","He",0.0424989375265618,20
"ficolin-1","tel","He",0,24
"ficolin-1","tel","He",0,6
"ficolin-1","tel","He",0,9
"ese","ficolin-1","He",155,12
"ese","ficolin-1","He",0,16
"ese","ficolin-1","He",0.0247463499133877,20
"ese","ficolin-1","He",0.0212494687632809,24
"ese","ficolin-1","He",0,6
"ese","ficolin-1","He",0,9
"ese","ficolin-1","He",0,12
"delta","ficolin-1","He",156,16
"delta","ficolin-1","He",0,20
"delta","ficolin-1","He",0,24
"delta","ficolin-1","He",0,6
"delta","ficolin-1","He",0,9
"delta","ficolin-1","He",0,12
"delta","ficolin-1","He",0,16
"ficolin-1","foxN2","He",157,20
"ficolin-1","foxN2","He",0,24
"ficolin-1","foxN2","He",0,6
"ficolin-1","foxN2","He",0.0424989375265618,9
"ficolin-1","foxN2","He",0,12
"ficolin-1","foxN2","He",0,16
"ficolin-1","foxN2","He",0,20
"ficolin-1","ism","He",158,24
"ficolin-1","ism","He",0,6
"ficolin-1","ism","He",0.0247463499133877,9
"ficolin-1","ism","He",0,12
"ficolin-1","ism","He",0,16
"ficolin-1","ism","He",0,20
"ficolin-1","ism","He",0,24
"ficolin-1","six1/2","He",159,6
"ficolin-1","six1/2","He",0,9
"ficolin-1","six1/2","He",0,12
"ficolin-1","six1/2","He",0.0212494687632809,16
"ficolin-1","six1/2","He",0,20
"ficolin-1","six1/2","He",0.032488628979857,24
"ficolin-1","six1/2","He",0,6
"ficolin-1","prox","He",160,9
"ficolin-1","prox","He",0,12
"ficolin-1","prox","He",0,16
"ficolin-1","prox","He",0,20
"ficolin-1","prox","He",0,24
"ficolin-1","prox","He",0,6
"ficolin-1","prox","He",0,9
"ficolin-1","wnt1","He",161,12
"ficolin-1","wnt1","He",0,16
"ficolin-1","wnt1","He",0.0247463499133877,20
"ficolin-1","wnt1","He",0,24
"ficolin-1","wnt1","He",0,6
"ficolin-1","wnt1","He",0,9
"ficolin-1","wnt1","He",0.0290191526407428,12
"ficolin-1","tbr","He",162,16
"ficolin-1","tbr","He",0.0484027105517909,20
"ficolin-1","tbr","He",0,24
"ficolin-1","tbr","He",0,6
"ficolin-1","tbr","He",0,9
"ficolin-1","tbr","He",0,12
"ficolin-1","tbr","He",0,16
"ficolin-1","mmp16","He",163,20
"ficolin-1","mmp16","He",0,24
"ficolin-1","mmp16","He",0,6
"ficolin-1","mmp16","He",0,9
"ficolin-1","mmp16","He",0,12
"ficolin-1","mmp16","He",0,16
"ficolin-1","mmp16","He",0,20
"ficolin-1","wnt8","He",164,24
"ficolin-1","wnt8","He",0,6
"ficolin-1","wnt8","He",0.0247463499133877,9
"ficolin-1","wnt8","He",0,12
"ficolin-1","wnt8","He",0,16
"ficolin-1","wnt8","He",0,20
"ficolin-1","wnt8","He",0,24
"ficolin-1","sm30a","He",165,6
"ficolin-1","sm30a","He",0,9
"ficolin-1","sm30a","He",0,12
"ficolin-1","sm30a","He",0,16
"ficolin-1","sm30a","He",0,20
"ficolin-1","sm30a","He",0,24
"ficolin-1","sm30a","He",0,6
"ficolin-1","sm37","He",166,9
"ficolin-1","sm37","He",0,12
"ficolin-1","sm37","He",0,16
"ficolin-1","sm37","He",0,20
"ficolin-1","sm37","He",0,24
"ficolin-1","sm37","He",0,6
"ficolin-1","sm37","He",0,9
"ficolin-1","sm50","He",167,12
"ficolin-1","sm50","He",0,16
"ficolin-1","sm50","He",0,20
"ficolin-1","sm50","He",0,24
"ficolin-1","sm50","He",0,6
"ficolin-1","sm50","He",0,9
"ficolin-1","sm50","He",0,12
"ficolin-1","msp130L","He",168,16
"ficolin-1","msp130L","He",0,20
"ficolin-1","msp130L","He",0,24
"ficolin-1","msp130L","He",0,6
"ficolin-1","msp130L","He",0,9
"ficolin-1","msp130L","He",0,12
"ficolin-1","msp130L","He",0,16
"c-lectin","ficolin-1","He",169,20
"c-lectin","ficolin-1","He",0,24
"c-lectin","ficolin-1","He",0,6
"c-lectin","ficolin-1","He",0,9
"c-lectin","ficolin-1","He",0,12
"c-lectin","ficolin-1","He",0,16
"c-lectin","ficolin-1","He",0,20
"ficolin-1","hesC","He",170,24
"ficolin-1","hesC","He",0,6
"ficolin-1","hesC","He",0,9
"ficolin-1","hesC","He",0,12
"ficolin-1","hesC","He",0,16
"ficolin-1","hesC","He",0,20
"ficolin-1","hesC","He",0,24
"foxB","gcm","He",171,6
"foxB","gcm","He",0,9
"foxB","gcm","He",0,12
"foxB","gcm","He",0,16
"foxB","gcm","He",0,20
"foxB","gcm","He",0,24
"foxB","gcm","He",0,6
"gcm","tel","He",172,9
"gcm","tel","He",0,12
"gcm","tel","He",0.148478099480327,16
"gcm","tel","He",0.0424989375265618,20
"gcm","tel","He",0,24
"gcm","tel","He",0,6
"gcm","tel","He",0,9
"ese","gcm","He",173,12
"ese","gcm","He",0,16
"ese","gcm","He",0.272209849047265,20
"ese","gcm","He",0.0637484062898427,24
"ese","gcm","He",0,6
"ese","gcm","He",0,9
"ese","gcm","He",0,12
"delta","gcm","He",174,16
"delta","gcm","He",0,20
"delta","gcm","He",0.123731749566939,24
"delta","gcm","He",0.0212494687632809,6
"delta","gcm","He",0,9
"delta","gcm","He",0,12
"delta","gcm","He",0,16
"foxN2","gcm","He",175,20
"foxN2","gcm","He",0,24
"foxN2","gcm","He",0.0989853996535511,6
"foxN2","gcm","He",0.0637484062898427,9
"foxN2","gcm","He",0,12
"foxN2","gcm","He",0,16
"foxN2","gcm","He",0,20
"gcm","ism","He",176,24
"gcm","ism","He",0,6
"gcm","ism","He",0.0742390497401633,9
"gcm","ism","He",0,12
"gcm","ism","He",0,16
"gcm","ism","He",0,20
"gcm","ism","He",0,24
"gcm","six1/2","He",177,6
"gcm","six1/2","He",0,9
"gcm","six1/2","He",0,12
"gcm","six1/2","He",0,16
"gcm","six1/2","He",0,20
"gcm","six1/2","He",0,24
"gcm","six1/2","He",0,6
"gcm","prox","He",178,9
"gcm","prox","He",0,12
"gcm","prox","He",0,16
"gcm","prox","He",0,20
"gcm","prox","He",0,24
"gcm","prox","He",0,6
"gcm","prox","He",0,9
"gcm","wnt1","He",179,12
"gcm","wnt1","He",0,16
"gcm","wnt1","He",0.296956198960653,20
"gcm","wnt1","He",0,24
"gcm","wnt1","He",0,6
"gcm","wnt1","He",0,9
"gcm","wnt1","He",0,12
"gcm","tbr","He",180,16
"gcm","tbr","He",0,20
"gcm","tbr","He",0.148478099480327,24
"gcm","tbr","He",0.0212494687632809,6
"gcm","tbr","He",0,9
"gcm","tbr","He",0,12
"gcm","tbr","He",0,16
"gcm","mmp16","He",181,20
"gcm","mmp16","He",0,24
"gcm","mmp16","He",0,6
"gcm","mmp16","He",0,9
"gcm","mmp16","He",0,12
"gcm","mmp16","He",0,16
"gcm","mmp16","He",0,20
"gcm","wnt8","He",182,24
"gcm","wnt8","He",0,6
"gcm","wnt8","He",0.123731749566939,9
"gcm","wnt8","He",0,12
"gcm","wnt8","He",0,16
"gcm","wnt8","He",0,20
"gcm","wnt8","He",0,24
"gcm","sm30a","He",183,6
"gcm","sm30a","He",0,9
"gcm","sm30a","He",0,12
"gcm","sm30a","He",0,16
"gcm","sm30a","He",0,20
"gcm","sm30a","He",0,24
"gcm","sm30a","He",0,6
"gcm","sm37","He",184,9
"gcm","sm37","He",0,12
"gcm","sm37","He",0,16
"gcm","sm37","He",0,20
"gcm","sm37","He",0,24
"gcm","sm37","He",0,6
"gcm","sm37","He",0,9
"gcm","sm50","He",185,12
"gcm","sm50","He",0,16
"gcm","sm50","He",0,20
"gcm","sm50","He",0,24
"gcm","sm50","He",0,6
"gcm","sm50","He",0,9
"gcm","sm50","He",0,12
"gcm","msp130L","He",186,16
"gcm","msp130L","He",0,20
"gcm","msp130L","He",0.0247463499133877,24
"gcm","msp130L","He",0,6
"gcm","msp130L","He",0,9
"gcm","msp130L","He",0,12
"gcm","msp130L","He",0,16
"c-lectin","gcm","He",187,20
"c-lectin","gcm","He",0,24
"c-lectin","gcm","He",0,6
"c-lectin","gcm","He",0.0212494687632809,9
"c-lectin","gcm","He",0,12
"c-lectin","gcm","He",0,16
"c-lectin","gcm","He",0,20
"gcm","hesC","He",188,24
"gcm","hesC","He",0,6
"gcm","hesC","He",0,9
"gcm","hesC","He",0,12
"gcm","hesC","He",0,16
"gcm","hesC","He",0,20
"gcm","hesC","He",0,24
"ficolin-1","gcm","He",189,6
"ficolin-1","gcm","He",0,9
"ficolin-1","gcm","He",0,12
"ficolin-1","gcm","He",0,16
"ficolin-1","gcm","He",0,20
"ficolin-1","gcm","He",0,24
"ficolin-1","gcm","He",0,6
"css2","foxB","He",190,9
"css2","foxB","He",0,12
"css2","foxB","He",0,16
"css2","foxB","He",0,20
"css2","foxB","He",0,24
"css2","foxB","He",0,6
"css2","foxB","He",0,9
"css2","tel","He",191,12
"css2","tel","He",2.17812197483059,16
"css2","tel","He",7.25068052462262,20
"css2","tel","He",2.06119847003825,24
"css2","tel","He",1.02880658436214,6
"css2","tel","He",0.682261208576998,9
"css2","tel","He",1.50899593731863,12
"css2","ese","He",192,16
"css2","ese","He",0.290416263310745,20
"css2","ese","He",7.05270972531552,24
"css2","ese","He",1.91245218869528,6
"css2","ese","He",1.85185185185185,9
"css2","ese","He",0.844704353476283,12
"css2","ese","He",1.04468949506674,16
"css2","delta","He",193,20
"css2","delta","He",0.871248789932236,24
"css2","delta","He",3.95941598614204,6
"css2","delta","He",0.786230344241394,9
"css2","delta","He",0,12
"css2","delta","He",0.194931773879142,16
"css2","delta","He",0.377248984329658,20
"css2","foxN2","He",194,24
"css2","foxN2","He",0.290416263310745,6
"css2","foxN2","He",5.19673348181143,9
"css2","foxN2","He",2.93242668933277,12
"css2","foxN2","He",1.440329218107,16
